Time,Response,Step Response
0.0,0.024835707650561634,1.0
0.10020040080160321,0.002640281328193865,1.0
0.20040080160320642,0.06877667735954143,1.0
0.30060120240480964,0.1541956893610733,1.0
0.40080160320641284,0.12064386206828773,1.0
0.5010020040080161,0.18572640969713772,1.0
0.6012024048096193,0.35061266146837977,1.0
0.7014028056112225,0.3919564802823625,1.0
0.8016032064128257,0.418522934666721,1.0
0.9018036072144289,0.562946313009586,1.0
1.0020040080160322,0.610954419928557,1.0
1.1022044088176353,0.7128338342401461,1.0
1.2024048096192386,0.8532154273306677,1.0
1.3026052104208417,0.8528635140771874,1.0
1.402805611222445,0.9716012930347606,1.0
1.503006012024048,1.1405322638552886,1.0
1.6032064128256514,1.229919259760472,1.0
1.7034068136272547,1.4089931639522326,1.0
1.8036072144288577,1.4611452402193552,1.0
1.903807615230461,1.5495247103288254,1.0
2.0040080160320644,1.8071623125404672,1.0
2.1042084168336674,1.8363278751355947,1.0
2.2044088176352705,1.9646042759364017,1.0
2.3046092184368736,2.003376897307514,1.0
2.404809619238477,2.160477820744858,1.0
2.50501002004008,2.305960008251455,1.0
2.6052104208416833,2.355168027551381,1.0
2.705410821643287,2.543358331955633,1.0
2.80561122244489,2.6059245402003195,1.0
2.905811623246493,2.7322663321598952,1.0
3.006012024048096,2.8271632306776793,1.0
3.1062124248496996,3.0597605666334875,1.0
3.2064128256513027,3.075872988249198,1.0
3.306613226452906,3.132573188114792,1.0
3.4068136272545093,3.335016414392495,1.0
3.5070140280561124,3.340809403479459,1.0
3.6072144288577155,3.5198035962436767,1.0
3.7074148296593186,3.5184480872945008,1.0
3.807615230460922,3.6566728327257243,1.0
3.907815631262525,3.8391728548475035,1.0
4.008016032064129,3.972116086423332,1.0
4.108216432865731,4.049257826356669,1.0
4.208416833667335,4.140055719006,1.0
4.308617234468938,4.235601936526468,1.0
4.408817635270541,4.281238170813622,1.0
4.509018036072145,4.423384848627295,1.0
4.609218436873747,4.540280529505271,1.0
4.709418837675351,4.719843027140449,1.0
4.809619238476954,4.7875971260382215,1.0
4.909819639278557,4.785463514298843,1.0
5.01002004008016,4.992803549060131,1.0
5.110220440881764,5.060127411428973,1.0
5.210420841683367,5.14812909688787,1.0
5.31062124248497,5.314976655181149,1.0
5.410821643286574,5.438196243472763,1.0
5.511022044088176,5.535310641150395,1.0
5.61122244488978,5.548743591609517,1.0
5.711422845691383,5.6770690544481965,1.0
5.811623246492986,5.810794737684605,1.0
5.9118236472945895,5.944596146735233,1.0
6.012024048096192,5.973341131726375,1.0
6.112224448897796,6.08939915288565,1.0
6.212424849699399,6.144656095128911,1.0
6.312625250501002,6.24136844610311,1.0
6.412825651302605,6.442932453540864,1.0
6.513026052104209,6.5711728380608685,1.0
6.613226452905812,6.600747732230801,1.0
6.713426853707415,6.755450074662213,1.0
6.813627254509019,6.824222920788774,1.0
6.913827655310621,6.8746996960766795,1.0
7.014028056112225,7.025790967275999,1.0
7.114228456913827,7.185343229761552,1.0
7.214428857715431,7.2073285241375356,1.0
7.3146292585170345,7.387991887212787,1.0
7.414829659318637,7.279376786078697,1.0
7.515030060120241,7.552030744166935,1.0
7.615230460921844,7.615829365643776,1.0
7.715430861723447,7.697040235236138,1.0
7.81563126252505,7.817066631225831,1.0
7.915831663326654,7.813564570159301,1.0
8.016032064128257,8.002402158301024,1.0
8.11623246492986,8.131664166684432,1.0
8.216432865731463,8.288107675914953,1.0
8.316633266533067,8.288687026000007,1.0
8.41683366733467,8.374547910250014,1.0
8.517034068136272,8.490242538070172,1.0
8.617234468937877,8.661445199953942,1.0
8.71743486973948,8.73244532376047,1.0
8.817635270541082,8.789841384806325,1.0
8.917835671342687,8.942304250071922,1.0
9.01803607214429,9.02179692821311,1.0
9.118236472945892,9.16566892722934,1.0
9.218436873747494,9.182419808941713,1.0
9.318637274549099,9.301417948933555,1.0
9.418837675350701,9.398467643415136,1.0
