Time,Response,Step Response
0.0,0.024835707650561634,0.0
0.10020040080160321,-0.006912835686788068,1.0
0.20040080160320642,0.03239538313175065,1.0
0.30060120240480964,0.07622666892125501,1.0
0.40080160320641284,-0.011421085051477655,1.0
0.5010020040080161,-0.010914722997492526,1.0
0.6012024048096193,0.08074796920446779,1.0
0.7014028056112225,0.041878876244027946,1.0
0.8016032064128257,-0.017258801794143668,1.0
0.9018036072144289,0.037319206314598494,1.0
1.0020040080160322,-0.007447636482387408,1.0
1.1022044088176353,-0.00019067173335957088,1.0
1.2024048096192386,0.04468165033843058,1.0
1.3026052104208417,-0.05121918193411175,1.0
1.402805611222445,-0.02732854586412964,1.0
1.503006012024048,0.048100395388707196,1.0
1.6032064128256514,0.045883286419176016,1.0
1.7034068136272547,0.13572071791625828,1.0
1.8036072144288577,0.10139778910493819,1.0
1.903807615230461,0.10638867387762228,1.0
2.0040080160320644,0.2839868763842762,1.0
2.1042084168336674,0.23666916940047367,1.0
2.2044088176352705,0.2921755554449702,1.0
2.3046092184368736,0.2620043389688509,1.0
2.404809619238477,0.3540615418539731,1.0
2.50501002004008,0.43843990586441145,1.0
2.6052104208416833,0.4304940426471283,1.0
2.705410821643287,0.5654647514677844,1.0
2.80561122244489,0.5787079639646776,1.0
2.905811623246493,0.6595669492362274,1.0
3.006012024048096,0.7127490693551641,1.0
3.1062124248496996,0.907314403847534,1.0
3.2064128256513027,0.8889816263935227,1.0
3.306613226452906,0.9147188297313453,1.0
3.4068136272545093,1.0895698874898256,1.0
3.5070140280561124,1.0710250119022937,1.0
3.6072144288577155,1.2288153903212122,1.0
3.7074148296593186,1.2092673697395315,1.0
3.807615230460922,1.3321867333141852,1.0
3.907815631262525,1.5021438247046206,1.0
4.008016032064129,1.6251821787472953,1.0
4.108216432865731,1.6949336451256867,1.0
4.208416833667335,1.780733930667326,1.0
4.308617234468938,1.8735552519025997,1.0
4.408817635270541,1.9186217155406204,1.0
4.509018036072145,2.062238850431178,1.0
4.609218436873747,2.182533259597591,1.0
4.709418837675351,2.3673139410491086,1.0
4.809619238476954,2.44200015635971,1.0
4.909819639278557,2.4484104742376065,1.0
5.01002004008016,2.6658076112810623,1.0
5.110220440881764,2.7446066317580518,1.0
5.210420841683367,2.845409956817697,1.0
5.31062124248497,3.026297601032029,1.0
5.410821643286574,3.164711203481303,1.0
5.511022044088176,3.278092504756829,1.0
5.61122244488978,3.308787637838387,1.0
5.711422845691383,3.4552963185666306,1.0
5.811623246492986,3.6080553073161648,1.0
5.9118236472945895,3.761672380339444,1.0
6.012024048096192,3.8109507938552123,1.0
6.112224448897796,3.9481984619259656,1.0
6.212424849699399,4.025242680358576,1.0
6.312625250501002,4.144284211850242,1.0
6.412825651302605,4.368666349059357,1.0
6.513026052104209,4.520163532438599,1.0
6.613226452905812,4.57338619424463,1.0
6.713426853707415,4.752082057999459,1.0
6.813627254509019,4.845151355480147,1.0
6.913827655310621,4.920186987341009,1.0
7.014028056112225,5.096061203271619,1.0
7.114228456913827,5.2805842999809265,1.0
7.214428857715431,5.327694150377628,1.0
7.3146292585170345,5.533603569209947,1.0
7.414829659318637,5.450325664018858,1.0
7.515030060120241,5.748379380374378,1.0
7.615230460921844,5.837613447818697,1.0
7.715430861723447,5.94427020365647,1.0
7.81563126252505,6.089729232355199,1.0
7.915831663326654,6.111624339113487,1.0
8.016032064128257,6.3258028326222355,1.0
8.11623246492986,6.480330033858054,1.0
8.216432865731463,6.6619448570391855,1.0
8.316633266533067,6.687584697986399,1.0
8.41683366733467,6.798379468893726,1.0
8.517034068136272,6.938866704284177,1.0
8.617234468937877,7.134707071412088,1.0
8.71743486973948,7.230177374141604,1.0
8.817635270541082,7.311864412775956,1.0
8.917835671342687,7.488428280080157,1.0
9.01803607214429,7.591822065128193,1.0
9.118236472945892,7.759386166765689,1.0
9.218436873747494,7.799611805780266,1.0
9.318637274549099,7.9418597443708885,1.0
9.418837675350701,8.06192735431656,1.0
9.519038076152304,8.131402718748802,1.0
9.619238476953909,8.342180825217293,1.0
9.719438877755511,8.462969950332708,1.0
9.819639278557114,8.57245716722824,1.0
9.919839679358718,8.682494765174757,1.0
10.02004008016032,8.745213378184179,1.0
10.120240480961924,8.916439888180406,1.0
10.220440881763528,9.04155680180874,1.0
10.32064128256513,9.139527246381821,1.0
10.420841683366733,9.292252053726388,1.0
10.521042084168338,9.440919539856566,1.0
10.62124248496994,9.635151481433956,1.0
10.721442885771543,9.669420204617218,1.0
10.821643286573147,9.793141590777667,1.0
10.92184368737475,9.895838121133803,1.0
11.022044088176353,9.922641999668798,1.0
11.122244488977957,10.1359992522142,1.0
11.22244488977956,10.258805747973591,1.0
11.322645290581162,10.497151409732727,1.0
11.422845691382767,10.482293158484056,1.0
11.52304609218437,10.62463855191291,1.0
11.623246492985972,10.72520505559791,1.0
11.723446893787575,10.785617243000335,1.0
11.823647294589179,11.018035531609604,1.0
11.923847695390782,11.115068870234037,1.0
12.024048096192384,11.233338184666867,1.0
12.124248496993989,11.264370196830955,1.0
12.224448897795591,11.495773057685934,1.0
12.324649298597194,11.471077624328224,1.0
12.424849699398798,11.685795290269132,1.0
12.525050100200401,11.881005337689617,1.0
12.625250501002004,11.836736236242242,1.0
12.725450901803608,11.972481615747329,1.0
12.82565130260521,12.120068111475605,1.0
12.925851703406813,12.203959083562365,1.0
13.026052104208418,12.26540803796119,1.0
13.12625250501002,12.459941501735187,1.0
13.226452905811623,12.51673692778587,1.0
13.326653306613228,12.70663996110319,1.0
13.42685370741483,12.749869695482735,1.0
13.527054108216433,12.985993435451856,1.0
13.627254509018037,12.981768016727528,1.0
13.72745490981964,13.117042662637806,1.0
13.827655310621243,13.285820691681469,1.0
13.927855711422847,13.29538769502051,1.0
14.02805611222445,13.479879932604627,1.0
14.128256513026052,13.645233002928277,1.0
14.228456913827655,13.610666495621729,1.0
14.32865731462926,13.811235960276253,1.0
14.428857715430862,13.925763784139576,1.0
14.529058116232465,14.062430873255652,1.0
14.629258517034069,14.071869918358182,1.0
14.729458917835672,14.177882905084289,1.0
14.829659318637274,14.380004557994056,1.0
14.929859719438879,14.478574808246664,1.0
15.030060120240481,14.585887534264709,1.0
