Time,Response,Step Response
0.0,0.024835707650561634,1.0
0.10020040080160321,-0.00691321505855899,1.0
0.20040080160320642,0.03238442690525201,1.0
0.30060120240480964,0.07615149283131568,1.0
0.40080160320641284,-0.011707668567204522,1.0
0.5010020040080161,-0.011706846473897237,1.0
0.6012024048096193,0.07896064820853091,1.0
0.7014028056112225,0.03837176684597373,1.0
0.8016032064128257,-0.023473618082510975,1.0
0.9018036072144289,0.027128290535493347,1.0
1.0020040080160322,-0.023170158182465914,1.0
1.1022044088176353,-0.023284830442668665,1.0
1.2024048096192386,0.012101597379937315,1.0
1.3026052104208417,-0.09565717326623094,1.0
1.402805611222445,-0.08623322440193816,1.0
1.503006012024048,-0.02809205712722441,1.0
1.6032064128256514,-0.05060389824668893,1.0
1.7034068136272547,0.015773537337536454,1.0
1.8036072144288577,-0.0453051118461861,1.0
1.903807615230461,-0.07046866133943445,1.0
2.0040080160320644,0.07349999831191485,1.0
2.1042084168336674,-0.010973409300377962,1.0
2.2044088176352705,0.003823903122717435,1.0
2.3046092184368736,-0.070614823565457,1.0
2.404809619238477,-0.026368258305365176,1.0
2.50501002004008,0.006690206259054674,1.0
2.6052104208416833,-0.056034204364446574,1.0
2.705410821643287,0.020764905758751232,1.0
2.80561122244489,-0.027477649953034183,1.0
2.905811623246493,-0.011328048062175515,1.0
3.006012024048096,-0.02597821582367504,1.0
3.1062124248496996,0.09774137966696535,1.0
3.2064128256513027,0.005666299613923675,1.0
3.306613226452906,-0.04511224548796186,1.0
3.4068136272545093,0.050577864170007286,1.0
3.5070140280561124,-0.049640788333897116,1.0
3.6072144288577155,0.024098569090111717,1.0
3.7074148296593186,-0.08173974141140747,1.0
3.807615230460922,-0.04721031330100983,1.0
3.907815631262525,0.032397801684186184,1.0
4.008016032064129,0.0632691263654548,1.0
4.108216432865731,0.0391763472905047,1.0
4.208416833667335,0.029595380328514866,1.0
4.308617234468938,0.02563759912361201,1.0
4.408817635270541,-0.027335160775335605,1.0
4.509018036072145,0.017118597000659853,1.0
4.609218436873747,0.03725938784311751,1.0
4.709418837675351,0.12102780864620064,1.0
4.809619238476954,0.09397218018147346,1.0
4.909819639278557,-0.0019626064519927128,1.0
5.01002004008016,0.11260958015205286,1.0
5.110220440881764,0.08822416458933069,1.0
5.210420841683367,0.08560074862497638,1.0
5.31062124248497,0.1629332421836613,1.0
5.410821643286574,0.19777380678037568,1.0
5.511022044088176,0.2076712611642576,1.0
5.61122244488978,0.13507531569181142,1.0
5.711422845691383,0.17858571985127597,1.0
5.811623246492986,0.22873569337056154,1.0
5.9118236472945895,0.28022587831581713,1.0
6.012024048096192,0.22794879428819226,1.0
6.112224448897796,0.2642980168820827,1.0
6.212424849699399,0.24118291083257803,1.0
6.312625250501002,0.26088273233349357,1.0
6.412825651302605,0.3868157165227244,1.0
6.513026052104209,0.44082772634055944,1.0
6.613226452905812,0.3975971335890192,1.0
6.713426853707415,0.4809361609215369,1.0
6.813627254509019,0.47980614633014085,1.0
6.913827655310621,0.4618577557575685,1.0
7.014028056112225,0.5460177192905968,1.0
7.114228456913827,0.6401475888050875,1.0
7.214428857715431,0.5982333300380689,1.0
7.3146292585170345,0.716532753978465,1.0
7.414829659318637,0.5471009360805221,1.0
7.515030060120241,0.7604958319399734,1.0
7.615230460921844,0.766602295546318,1.0
7.715430861723447,0.7916959769593053,1.0
7.81563126252505,0.8571870368976938,1.0
7.915831663326654,0.8007371965397875,1.0
8.016032064128257,0.9382190973183948,1.0
8.11623246492986,1.0177208873223131,1.0
8.216432865731463,1.126001880222134,1.0
8.316633266533067,1.0800175217644148,1.0
8.41683366733467,1.120913502654263,1.0
8.517034068136272,1.1932409424296926,1.0
8.617234468937877,1.322671977430231,1.0
8.71743486973948,1.3534928417421448,1.0
8.817635270541082,1.3722978034594593,1.0
8.917835671342687,1.4877525363790163,1.0
9.01803607214429,1.5318138986469425,1.0
9.118236472945892,1.6418243200439984,1.0
9.218436873747494,1.6262753869082858,1.0
9.318637274549099,1.7145266332021358,1.0
9.418837675350701,1.782372679047871,1.0
9.519038076152304,1.8013974015696848,1.0
9.619238476953909,1.9634901956717117,1.0
9.719438877755511,2.0373524249845776,1.0
9.819639278557114,2.10166299417727,1.0
9.919839679358718,2.168264831931333,1.0
10.02004008016032,2.189278081380324,1.0
10.120240480961924,2.3205180635681137,1.0
10.220440881763528,2.407354712976707,1.0
10.32064128256513,2.4687376306066033,1.0
10.420841683366733,2.5865532233636706,1.0
10.521042084168338,2.7019745376724575,1.0
10.62124248496994,2.864607288274528,1.0
10.721442885771543,2.8689069978166475,1.0
10.821643286573147,2.964272051710974,1.0
10.92184368737475,3.0402067903290417,1.0
11.022044088176353,3.0418246779053817,1.0
11.122244488977957,3.23155244604855,1.0
11.22244488977956,3.3322661581501807,1.0
11.322645290581162,3.550035460957816,1.0
11.422845691382767,3.516096569060442,1.0
11.52304609218437,3.640835941756968,1.0
11.623246492985972,3.725249591184624,1.0
11.723446893787575,3.7709403178078387,1.0
11.823647294589179,3.99004648066184,1.0
11.923847695390782,4.075154717368227,1.0
12.024048096192384,4.182863421181434,1.0
12.124248496993989,4.204676590199342,1.0
12.224448897795591,4.428179489052048,1.0
12.324649298597194,4.3968799535301395,1.0
12.424849699398798,4.606266247168902,1.0
12.525050100200401,4.797394438618533,1.0
12.625250501002004,4.7502697244025915,1.0
12.725450901803608,4.884362424443429,1.0
12.82565130260521,5.031475849078734,1.0
12.925851703406813,5.116050039145852,1.0
13.026052104208418,5.179315206573552,1.0
13.12625250501002,5.3767746283105025,1.0
13.226452905811623,5.437582568721785,1.0
13.326653306613228,5.632561562567663,1.0
13.42685370741483,5.681907687541113,1.0
13.527054108216433,5.925165341135967,1.0
13.627254509018037,5.929068575197996,1.0
13.72745490981964,6.07344396562008,1.0
13.827655310621243,6.252272332384607,1.0
13.927855711422847,6.272816928775976,1.0
14.02805611222445,6.4691918484898965,1.0
14.128256513026052,6.647310705667216,1.0
14.228456913827655,6.626371297080032,1.0
14.32865731462926,6.841407579896235,1.0
14.428857715430862,6.971220557683866,1.0
14.529058116232465,7.123969969253994,1.0
14.629258517034069,7.150267561675728,1.0
14.729458917835672,7.273894607053107,1.0
14.829659318637274,7.4943653525725535,1.0
14.929859719438879,7.611999493693791,1.0
15.030060120240481,7.739070919837463,1.0
15.130260521042084,7.873761851437248,1.0
15.230460921843688,7.9528118648448,1.0
15.330661322645291,8.129263529603273,1.0
15.430861723446894,8.263590123315117,1.0
