Time,Response,Step Response
0.0,0.024835707650561634,0.0
0.10020040080160321,-0.006913214933902148,1.0
0.20040080160320642,0.0323844410444638,1.0
0.30060120240480964,0.07615170716706449,1.0
0.40080160320641284,-0.011706242228742638,1.0
0.5010020040080161,-0.011700797657240612,1.0
0.6012024048096193,0.0789799471022439,1.0
0.7014028056112225,0.0384223799874311,1.0
0.8016032064128257,-0.02335858710265236,1.0
0.9018036072144289,0.027362707635879054,1.0
1.0020040080160322,-0.02273173679520832,1.0
1.1022044088176353,-0.022519713334608168,1.0
1.2024048096192386,0.013362892411351027,1.0
1.3026052104208417,-0.09367475302191208,1.0
1.402805611222445,-0.08324094496443363,1.0
1.503006012024048,-0.02372969710374377,1.0
1.6032064128256514,-0.04443288839488072,1.0
1.7034068136272547,0.024275966163722407,1.0
1.8036072144288577,-0.03385956916131302,1.0
1.903807615230461,-0.055375855640813834,1.0
2.0040080160320644,0.09303897230447164,1.0
2.1042084168336674,0.013906476036366671,1.0
2.2044088176352705,0.035035178242410106,1.0
2.3046092184368736,-0.03198717135611339,1.0
2.404809619238477,0.020852994472935295,1.0
2.50501002004008,0.06377129134345513,1.0
2.6052104208416833,0.012257869372875402,1.0
2.705410821643287,0.10169921393214124,1.0
2.80561122244489,0.0676047469382822,1.0
2.905811623246493,0.0994768783702072,1.0
3.006012024048096,0.10218580624124801,1.0
3.1062124248496996,0.24495638525922742,1.0
3.2064128256513027,0.1736724441943315,1.0
3.306613226452906,0.14546624104511774,1.0
3.4068136272545093,0.26554363523721436,1.0
3.5070140280561124,0.19155362457349354,1.0
3.6072144288577155,0.29338211756465216,1.0
3.7074148296593186,0.21750539753850667,1.0
3.807615230460922,0.28387380961407643,1.0
3.907815631262525,0.39719641365497044,1.0
4.008016032064129,0.46364924946352154,1.0
4.108216432865731,0.47699018921416075,1.0
4.208416833667335,0.5066742917996332,1.0
4.308617234468938,0.5437863405318042,1.0
4.408817635270541,0.5336561724527041,1.0
4.509018036072145,0.6226882142217277,1.0
4.609218436873747,0.6891011853418773,1.0
4.709418837675351,0.8207895103640869,1.0
4.809619238476954,0.8432513127013409,1.0
4.909819639278557,0.7983776115924652,1.0
5.01002004008016,0.9654973393505619,1.0
5.110220440881764,0.9950857362484777,1.0
5.210420841683367,1.0477995694915676,1.0
5.31062124248497,1.1817675906992118,1.0
5.410821643286574,1.2744747960669314,1.0
5.511022044088176,1.3434011379348847,1.0
5.61122244488978,1.33092605342523,1.0
5.711422845691383,1.4355778938908008,1.0
5.811623246492986,1.5478176250856832,1.0
5.9118236472945895,1.6622730350844455,1.0
6.012024048096192,1.6737634318039467,1.0
6.112224448897796,1.7746090501502567,1.0
6.212424849699399,1.8166460001777422,1.0
6.312625250501002,1.9020805707893584,1.0
6.412825651302605,2.0942585050999356,1.0
6.513026052104209,2.2149538238606037,1.0
6.613226452905812,2.2387738680231233,1.0
6.713426853707415,2.389460789474018,1.0
6.813627254509019,2.455906951848355,1.0
6.913827655310621,2.5056952674284663,1.0
7.014028056112225,2.6576860459905745,1.0
7.114228456913827,2.8196758538994793,1.0
7.214428857715431,2.8455871968741864,1.0
7.3146292585170345,3.0316160317767284,1.0
7.414829659318637,2.9297572563978687,1.0
7.515030060120241,3.210510386354522,1.0
7.615230460921844,3.2837036256889354,1.0
7.715430861723447,3.3755578084932996,1.0
7.81563126252505,3.5074301495197497,1.0
7.915831663326654,3.5169313225412053,1.0
8.016032064128257,3.719884841703737,1.0
8.11623246492986,3.8643316629310163,1.0
8.216432865731463,4.036985851736094,1.0
8.316633266533067,4.054759552909781,1.0
8.41683366733467,4.158757101317734,1.0
8.517034068136272,4.293490198807676,1.0
8.617234468937877,4.484593490712695,1.0
8.71743486973948,4.576317631201422,1.0
8.817635270541082,4.655223200167316,1.0
8.917835671342687,4.829944052112749,1.0
9.01803607214429,4.932407068867125,1.0
9.118236472945892,5.099926518132675,1.0
9.218436873747494,5.1409676071470605,1.0
9.318637274549099,5.284865240244897,1.0
9.418837675350701,5.4073911219030935,1.0
9.519038076152304,5.480107890352587,1.0
9.619238476953909,5.694885339617437,1.0
9.719438877755511,5.820406830430372,1.0
9.819639278557114,5.935334821424732,1.0
9.919839679358718,6.05149731008971,1.0
10.02004008016032,6.121000980468943,1.0
10.120240480961924,6.299649123320851,1.0
10.220440881763528,6.432801027944438,1.0
10.32064128256513,6.539396991295275,1.0
10.420841683366733,6.7013154132765385,1.0
10.521042084168338,6.859722586245609,1.0
10.62124248496994,7.064218679805594,1.0
10.721442885771543,7.109254836588021,1.0
10.821643286573147,7.244226183601419,1.0
10.92184368737475,7.358634881291813,1.0
11.022044088176353,7.397593249767201,1.0
11.122244488977957,7.623527870152625,1.0
11.22244488977956,7.759315607428196,1.0
11.322645290581162,8.011027821070996,1.0
11.422845691382767,8.0099033092987,1.0
11.52304609218437,8.166331946428288,1.0
11.623246492985972,8.28131395226451,1.0
